特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
-1328,-11100,737,11,-10447,3256
1288,22897,720,13,-5656,11581
19218,-3258,706,11,7151,-4559
19479,-7369,717,6,-6807,14899
11093,25819,829,7,4579,-10064
10067,19841,730,11,11405,21537
-9161,16382,727,13,-1014,-11581
-992,14151,735,11,1293,19362
26338,-3774,745,4,-10634,10683
540,21677,703,15,-4280,7689
-1570,14487,731,12,-369,17830
18391,23480,828,13,5930,4065
-689,12550,718,12,-134,15861
16464,24082,842,7,2437,15769
23243,-6283,848,2,-6127,9583
14691,25447,845,7,-5922,731
15263,23084,841,9,6054,15061
19687,-244,718,8,-134,15861
-6141,20242,718,15,-3892,-8644
17079,22569,839,5,9828,17710
11681,22914,740,13,8253,19678
6827,21268,710,13,4223,16325
5469,23097,728,13,53,16571
12006,20586,832,11,13422,4580
-3489,13831,840,8,-3219,64
23782,-6998,846,2,-7783,9619
7732,24239,747,15,-843,14002
5262,15524,837,1,6706,18595
17442,19577,727,13,17548,18962
9522,2026,824,8,15762,-340
25945,-4006,705,7,16031,-12390
-7133,11626,738,11,-3107,19515
21004,19719,839,9,20167,18707
-6285,-3364,744,7,-8988,8582
3942,14861,824,4,4864,5077
8453,20064,827,4,5284,14700
10220,25701,830,5,1810,-8598
20469,21481,830,11,18313,20770
16688,-1442,705,7,7728,-1106
17701,17772,707,8,16771,18938
8649,22549,729,13,5112,18534
21196,21950,845,13,13931,19855
10598,21737,842,4,6458,17987
1757,21954,843,10,-4322,1087
17886,22436,832,7,12079,18876
19701,23139,833,13,4985,15565
18840,-2799,746,8,-400,17334
18754,-12231,716,7,-1612,-12445
-1667,23337,727,15,-9156,626
29019,4822,703,10,5677,-15456
27814,12366,716,2,-3657,-6875
3317,-2263,714,14,3317,-2263
16369,8124,708,8,8148,14750
9493,17215,726,14,9493,17215
-4914,16946,826,6,5166,-11373
28475,1359,741,8,-10256,1941
-2582,6558,737,7,-2408,13479
4270,19198,740,15,6151,4089
12529,-9811,709,5,-6199,-319
4914,11478,841,8,6811,4626
27330,9282,708,1,1545,-3826
12810,-13929,824,3,12810,-13929
-4181,8803,710,12,-4186,13206
12718,22020,725,12,13130,22333
26779,1033,737,3,-5950,13501
29448,7556,748,1,-9987,-828
16780,25080,843,12,-8390,6631
21776,21322,825,15,19085,20606
7332,20918,843,10,2280,10203
24938,477,731,8,-4686,12323
27899,2294,716,10,-4064,-6926
29139,221,826,2,5427,-13028
15708,23445,841,5,4695,14726
17141,24594,827,14,-1995,13868
18993,23674,828,13,1004,9974
27367,1543,719,10,-5469,-3486
20643,22161,837,13,12782,19089
1261,24923,742,13,-9670,3369
20713,20481,829,3,20713,20481
9570,24775,748,13,2389,20139
24093,1488,729,4,-2466,8090
9179,26066,740,15,-1326,21128
22350,-8735,707,7,6283,-13915
17456,22248,837,9,11924,18977
15996,23985,843,10,12279,23650
20111,23260,837,15,2366,15836
16143,24336,825,14,1164,6599
20535,1180,731,3,2450,18386
28682,5764,743,1,-8322,7850
12063,-4025,842,0,6107,21931
-9215,738,732,12,-10433,8984
21358,21216,828,14,19323,20571
28610,4040,741,3,-9005,6034
26492,-3895,845,2,-6332,194
18104,23519,830,13,8883,1693
8645,24176,742,13,1981,18321
18068,-11967,830,1,7786,-13881
25821,4447,747,3,-688,9086
27085,847,714,4,-9227,2606
14759,22160,739,9,15550,22629
7700,23116,833,10,133,14707
21161,20735,848,12,18604,19392
21733,21499,830,15,18313,20770
4593,-2015,732,5,-2361,11573
17488,24903,846,14,-8306,-138
5731,23202,843,8,91,19110
21903,-4051,846,2,-2071,8807
11352,18676,737,8,14107,22273
28774,7115,708,8,4609,-14070
-3705,15833,826,10,3618,-7824
27249,14251,707,0,7718,-14748
-5455,5962,728,7,-3224,17868
-2427,20167,737,12,-2427,20167
27804,2264,712,6,-1627,-8828
10962,12097,707,2,12302,22461
4118,21382,825,4,-1796,12127
15528,-9203,704,5,-4093,-3932
28496,5073,713,8,-4648,-7416
26357,10319,712,0,-1104,13533
18775,-142,705,6,-623,9167
16872,23927,835,14,2306,6747
-511,21284,745,12,-511,21284
26239,678,709,8,-8461,7254
20773,23203,845,15,826,19823
26918,13171,703,0,154,-5128
16620,24655,832,14,-2316,4844
13879,25180,837,7,-2506,1952
28888,3765,722,4,-7474,-7513
3926,14489,713,9,6157,20457
25877,4712,728,1,-2116,14132
14207,-1027,721,6,656,15409
12874,22545,847,11,9970,2407
26463,8376,709,3,4338,-1627
8976,-1060,742,6,1981,18321
27794,-804,733,10,-11031,3211
16384,541,718,7,8617,1451
-3399,3297,842,1,-3975,12240
14352,25248,836,11,-4777,8112
24159,-5017,707,9,2910,-11383
-6700,-3095,831,3,-6700,-3095
-4291,1704,742,9,-3545,17268
27933,6686,728,1,-6661,7808
27564,13763,716,0,-1061,-12373
-3535,17628,830,10,1265,-7955
11372,-4106,732,9,-2093,8076
27683,13389,720,0,-5529,-8018
28160,10921,703,1,9236,-13625
7254,4553,825,4,15547,-90
12086,26204,832,7,-151,-10248
16885,-3245,711,11,4904,-2092
13781,23227,709,13,12541,22505
27440,13530,711,0,-395,-9845
16948,-11132,706,7,-1149,-9928
9858,3824,713,14,9858,3824
19968,1671,713,8,701,13209
14426,16097,708,3,13840,19907
11715,9458,707,1,9719,20817
16876,-12684,726,5,-9041,-4566
5969,-5669,710,12,609,-2933
18248,-6669,736,10,-5204,14214
12904,22052,726,12,13284,22359
8559,21586,732,12,9422,22326
-2283,-15,722,7,-4661,13103
-2647,-7146,740,7,-8443,4062
25080,2783,717,10,516,150
5674,8773,833,1,5140,12807
-2935,15479,825,10,3885,-6752
210,22545,842,4,-8784,6700
8723,-5674,733,9,-3920,10405
1685,15148,730,7,4281,20311
21256,20532,846,6,20640,20284
11772,25698,836,5,-2265,-4485
5997,19830,738,12,5997,19830
27570,-1658,733,6,-11294,2723
25475,7706,739,3,6390,3834
13794,22420,825,7,8366,7867
21547,19933,842,12,20357,18696
19288,16859,827,0,19449,18646
27060,9635,724,2,-2657,12288
3379,22601,846,10,-4422,4470
22130,-781,725,6,-2688,7864
11238,19941,740,8,14499,22816
14282,24513,848,10,8530,23529
8818,-1545,743,9,414,7678
-1344,1119,711,11,-3975,13720
28055,8010,730,2,-3039,19511
28371,11372,725,2,-10390,2608
11458,15755,715,2,14228,22556
14787,23317,835,14,12817,334
28983,2436,748,8,-9987,-828
21911,-711,707,4,-3406,10792
19875,23324,840,13,635,11421
22380,-9629,712,11,2216,-14190
15467,25469,838,12,-4237,-6297
19025,21983,827,14,13588,18331
21472,19770,844,7,20476,18683
26175,13008,715,2,9359,76
13674,937,841,2,5830,15633
23736,4434,748,8,3808,6756
29361,6268,745,1,-11143,5808
3523,12971,713,15,9858,3824
-8402,10112,829,4,2912,-12192
20097,-5685,847,0,1557,20454
10252,26571,824,11,907,-11962
18708,-11778,728,7,-2252,-10940
8806,15744,831,1,9657,18026
22056,20730,841,12,20617,20264
14167,22850,747,12,14167,22850
27391,2283,744,3,-6175,11904
877,15419,738,7,3044,19317
26912,4233,732,1,-3698,15412
26124,-4815,836,2,-8318,1490
24820,-108,725,4,-5810,9029
20188,23591,845,15,-6332,194
22984,-7920,716,7,7332,-13559
27806,5900,722,3,-6188,3475
-874,9839,839,1,352,16038
12061,25175,841,9,-2936,2472
28863,7240,739,1,-6556,-990
8243,22825,707,13,5158,19571
15631,-3008,714,5,2497,213
28249,3256,723,8,-9271,874
9901,20780,828,10,6189,14449
-1551,11544,743,5,1032,18913
13714,25582,827,12,2829,-8948
15562,24144,838,5,2560,16206
25236,7733,711,4,10628,-348
8230,26085,738,15,-3107,19515
24792,5673,747,2,4794,20195
17831,23338,847,7,7511,19040
6736,-11679,741,9,-8966,5078
10771,-13231,725,7,-8206,-3081
9720,23696,718,15,5746,20610
12409,405,728,10,2853,17760
-1681,-11058,726,12,-9070,-4198
-9366,16966,718,13,-3546,-10792
-3263,-2631,722,5,-5674,15810
8261,325,719,14,8261,325
15289,23319,834,11,5226,13096
26709,12103,748,0,3808,6756
21020,1746,739,1,2944,18281
12187,22111,717,14,12187,22111
25187,6601,705,4,7728,-1106
13102,23381,712,13,11530,22507
10695,25055,827,5,1358,-3244
18350,22551,825,7,13059,20310
16769,-3786,828,2,431,12853
-7249,7292,717,14,-7249,7292
6662,22927,829,6,-1544,11141
28652,1974,738,8,-10012,-885
11771,22121,839,10,7124,17757
8022,25301,744,15,-2366,16874
20187,23574,845,15,-5922,731
28689,7339,732,1,-9185,6222
7568,12481,849,8,8844,7049
16085,23126,732,13,15108,22747
-494,20063,833,6,-140,-5374
14112,26088,828,14,9522,-14054
17083,24312,835,12,550,15576
28810,7524,707,8,6696,-14607
25451,-3357,838,2,-4340,1344
20132,22891,838,13,6941,17529
22167,21246,838,15,18990,20749
24447,-4427,843,2,-5216,5041
-2536,-2265,838,3,-2536,-2265
5769,20361,842,3,5769,20361
-13143,12712,708,15,8404,-16027
3807,13359,728,7,4956,18360
21356,-10184,711,5,-3106,-11721
7726,19229,848,3,7726,19229
28687,5251,703,6,9894,-14018
5214,10946,838,1,5395,14825
-635,10017,707,14,-635,10017
14030,5266,841,0,10650,18297
28588,5484,704,10,8379,-13616
9197,20678,831,6,4983,12174
13280,24165,742,15,9229,22327
28337,10135,703,1,3475,-13074
14523,25938,829,14,6088,-13190
13930,22241,735,12,13930,22241
25610,8951,706,8,12412,-952
4329,12556,828,1,5099,16326
14717,18945,838,3,14717,18945
23853,-2279,824,0,-2540,12202
16848,24726,847,12,-5270,4153
16977,24479,838,11,3827,21191
22654,-6510,705,5,4095,-11627
23742,-7856,711,9,-3106,-11721
27528,6574,723,1,-5846,7672
-3002,509,731,5,-3087,17144
16083,18373,744,10,16350,20138
21094,20974,826,9,19930,20541
25564,6974,742,1,2572,8104
28736,9439,719,3,4000,-13023
26224,10115,718,0,153,14577
10169,8691,839,2,10997,19042
-6483,20260,724,13,-7979,-5679
25519,3577,737,3,-1802,9440
-10963,10940,718,13,5547,-13275
18253,23246,847,12,5568,16498
26143,525,703,4,-7871,2564
5583,21348,736,14,4363,19827
18848,22671,837,14,10069,17818
27043,9088,721,2,-2410,14006
2005,23753,705,13,-5038,15582
16966,-12423,705,12,9570,-14676
16742,23373,847,9,7511,19040
19000,481,709,7,11461,-806
6069,-11614,730,11,-9414,4996
11340,20156,839,8,9406,17988
705,21620,740,7,3815,23629
16633,24458,824,12,57,16172
19263,21243,828,6,18152,20767
-2494,18014,737,12,-2494,18014
28571,8634,709,3,431,-10699
10305,20186,714,9,11812,22018
21260,21705,824,15,17461,20560
8429,14067,832,1,8897,16570
9169,24199,829,10,1068,18619
19101,20712,845,7,16110,17339
15096,23567,834,11,3975,12505
13375,25297,836,7,-1541,-817
22234,20949,834,13,20120,20366
25827,-2713,840,2,-3219,64
26041,10906,711,1,10628,-348
24214,-5940,738,6,-9971,6378
14659,-12267,833,1,3683,-11788
13232,19808,746,1,16201,22602
28806,10767,737,2,-10935,3458
6273,21779,748,14,5006,20367
29448,1519,825,2,9538,-13690
21281,21353,837,14,18616,20552
27828,536,719,10,-8575,-2922
12259,22762,728,14,12259,22762
15489,25789,837,14,2514,-13214
1349,-13035,738,7,-9075,-2744
20692,-6544,717,10,-6807,14899
12682,10239,730,6,9793,17606
27788,11193,725,0,-6452,12821
17036,-5278,834,2,-804,13763
-5038,15582,705,14,-5038,15582
-9597,-1515,737,14,-3033,-9287
28481,800,727,10,-10257,-2850
643,11718,739,9,3302,19546
-2709,8787,719,12,-2735,13101
-1862,2240,737,9,-2409,15884
-2688,11680,725,14,-2688,11680
-2466,5448,735,12,-2466,5448
6019,-1009,735,7,1278,4115
26752,-2218,824,2,-2107,-4462
8732,10288,718,1,10906,22424
27563,10619,733,2,-3610,9591
18564,23771,825,15,4533,1753
3975,12505,834,3,3975,12505
28988,4251,727,8,-10257,-2850
14331,24151,834,11,1761,9602
12876,20478,746,4,15340,22572
17305,21950,838,6,14773,20908
29023,10107,745,2,-10634,10683
11187,19990,715,6,13470,22526
15003,21584,825,4,13059,20310
22035,21045,847,14,19733,20668
21394,18980,825,14,21337,17558
2186,17177,725,12,3207,19311
25779,-906,724,8,-7638,13169
12796,171,730,8,4281,20311
6575,2836,734,12,6575,2836
8350,23997,734,13,2088,18291
12492,21004,834,10,9151,16926
18473,22419,830,5,13728,20574
10670,3309,709,14,10670,3309
20782,-9935,728,5,-4211,-9150
21550,17415,830,1,21522,17540
26485,-1112,831,2,514,-3723
10139,15445,729,8,12574,21779
20251,-8864,708,11,1591,-10716
-5202,-3852,729,12,-8999,3637
18139,23117,849,7,8963,19509
14022,25134,842,9,-3975,12240
28740,2177,737,8,-9715,-1858
16779,-515,847,2,4702,13378
28067,10724,733,0,-5253,16176
20851,20444,831,3,20851,20444
4187,-12081,726,7,-9888,3536
18627,21908,827,12,13588,18331
-97,-11570,747,5,-10790,6170
28937,1872,838,0,-2984,-3906
17085,24904,842,14,-5261,-2338
4920,-5381,741,5,-3445,5172
14798,22941,841,12,10776,2316
-2776,14856,717,14,-2776,14856
968,8364,715,11,1256,16682
9327,-7904,709,9,-6402,7045
-4810,16330,708,13,-1809,-2376
28253,12261,739,0,-9139,753
28798,9694,719,1,-3751,-10554
15167,25397,848,7,-6989,2846
7981,22517,740,15,3063,12899
17667,22473,831,7,11047,18319
18311,23649,845,14,2879,14144
18934,24191,835,13,-1328,-6709
17447,23169,847,5,8587,19216
29194,6976,739,1,-9473,134
-3217,17308,730,11,2726,23405
-914,20152,836,10,-2311,-3879
6624,-13197,704,14,6624,-13197
-10042,11734,825,6,13236,-14547
26927,-3012,734,10,-10558,366
-368,18080,840,4,-2745,1516
26312,1277,746,1,-2271,18931
1755,7313,825,2,7999,22554
10268,22755,729,13,7420,20037
22048,20009,848,3,22048,20009
14138,20539,837,8,12773,19319
28780,3472,724,8,-10900,-408
26214,10520,741,0,3119,13183
8972,26051,739,15,-1685,20815
14782,9203,729,8,9690,17466
4796,8236,831,8,8650,1915
24399,-2764,711,4,-8217,11055
26328,13051,727,0,5255,3430
14301,22457,725,12,14571,22648
28050,10939,727,0,-6846,15101
22305,-10170,725,9,-8459,-7784
16425,23279,840,7,5932,14797
9116,12738,707,1,11101,22164
17939,-3746,712,10,-3754,14208
17243,-12453,728,7,-3963,-9618
12293,10661,721,2,12704,22251
10962,1216,747,5,4788,5998
26366,1374,748,3,-4055,14719
4377,616,740,7,652,6352
8415,15331,707,4,10845,21816
19093,-12070,827,1,9228,-14608
28829,10411,740,2,-10588,6073
-2377,23514,735,15,-1811,-10235
11483,21984,832,6,6614,16743
26243,7332,731,1,-415,8066
12053,21114,729,9,13615,22413
-7286,2612,734,11,-6611,14135
737,-721,711,5,-3975,13720
-3857,21934,718,15,-7515,-3481
4301,-12084,729,11,-10102,6279
25577,6310,736,2,2562,18819
24690,-6098,711,7,11802,-13589
12760,20814,834,8,10973,19269
13794,24114,837,9,1394,12152
17924,126,706,4,-70,13657
11211,-9985,830,1,1619,-7179
25785,-5824,743,10,-12026,8069
15164,1286,745,10,3430,14299
13369,13498,836,2,14504,18837
23167,6188,709,2,4104,19126
630,14103,725,12,1267,16913
28908,3198,737,4,-2522,-10021
4546,-1821,707,7,-2180,7049
14477,-10308,728,9,-8327,3798
27573,3516,718,1,-6515,15456
6689,24530,723,15,-694,18588
27144,9852,704,1,4755,-5331
-443,11756,735,5,1804,18348
17947,23879,837,9,10922,23465
-363,9237,743,9,1635,18608
12931,168,723,6,2008,16446
18434,23159,843,12,7851,18532
28914,8804,718,1,-8398,-6040
27183,11844,716,2,-839,-384
16306,23480,833,7,6106,16378
15490,20847,847,8,14203,19946
-4516,22111,719,15,-7953,-5246
18989,21040,837,12,15467,16892
-1633,-9077,834,3,-1633,-9077
10366,4765,717,6,5234,17832
24501,7721,736,0,5043,18689
8921,26323,830,5,5218,-12939
9805,17281,740,1,14499,22816
28813,385,825,2,5940,-11614
21724,-134,737,3,262,17190
18504,20435,844,9,16043,17291
11026,19471,833,9,13279,4708
24417,4967,727,8,2062,5976
25350,3369,716,3,-3111,11669
3858,18638,742,7,5691,20883
14371,24147,838,9,1773,14196
27900,2061,713,6,-2726,-8510
26220,5448,824,0,11060,1111
1661,16847,711,13,2623,6060
-5011,5334,732,7,-2794,17557
16044,17029,738,1,15941,20170
17624,23476,826,15,14375,531
4119,21640,717,13,108,14017
25741,11128,707,1,11750,243
28999,5052,727,4,-2825,-10387
23988,-5797,704,11,9471,-12783
21970,6932,739,0,8190,20237
26282,1982,826,0,1522,2368
11683,-5455,744,10,-497,18454
16178,-5427,747,10,-2334,15915
6057,7968,825,8,9862,2811
12560,-10949,832,1,2520,-9003
6160,23913,721,15,-572,16976
28544,12114,745,0,-10829,4269
27876,12951,728,0,-6992,-2157
18735,-5262,824,2,-1946,11602
3729,16320,840,8,2200,8931
19308,19955,848,4,18604,19392
7650,4583,734,10,5149,19052
-8166,5469,739,12,-8166,5469
-622,18854,829,6,1634,-5059
7473,-9057,711,9,-7669,8773
28319,-528,841,0,-8055,5324
80,17641,835,3,80,17641
18790,17970,748,10,18318,18940
27412,11959,729,0,-3985,8036
13572,25566,834,11,-5674,3172
26767,12121,708,0,-2215,3602
7497,-15346,725,7,-11650,-844
28761,6198,730,3,-9219,3222
12190,14871,838,0,15928,20886
20582,22252,836,13,12644,19229
-5162,-2584,729,12,-8440,4701
10862,23574,827,9,3296,3222
6814,1573,736,7,3068,5960
12877,26171,828,12,6967,-13369
19761,19353,826,6,19386,18627
4302,20893,849,1,7319,23049
11889,21175,735,15,10110,17014
26984,-3184,842,2,-5261,-2338
1093,16386,714,14,1093,16386
-410,406,713,11,-3492,13006
28267,12475,730,0,-12631,4462
18887,24089,830,15,1120,-4556
18494,-1625,716,6,-1688,11747
27172,3246,736,1,-5204,14214
18410,-12267,730,7,-3361,-10820
12501,25955,834,5,-6736,-828
7071,23665,849,6,-3215,10032
13625,26149,824,14,10385,-13722
10834,19615,842,6,8008,11914
19104,24183,833,15,-76,-8555
19835,-6999,746,10,-5775,14488
10989,1847,722,6,3317,17428
20164,21527,827,5,18065,20778
27857,13104,725,0,-8454,-3756
-6965,7495,733,11,-2230,20320
14432,42,721,10,1700,15879
2069,24841,742,15,-7428,985
14549,23845,842,5,2244,9790
-546,-8780,707,12,-6761,-3329
-4844,2188,824,8,5470,-9484
28960,6693,721,4,5737,-14045
26918,12777,716,0,-481,916
27189,7904,711,3,1203,-2767
-8056,15763,741,14,-9731,8956
11422,16000,838,2,14773,20908
12194,24278,826,5,1034,4410
15613,24114,841,5,2256,15393
8686,5447,746,8,7539,20872
22610,-4553,724,6,-7266,10848
28742,8942,712,3,1599,-12686
18373,22919,826,14,9823,18321
14204,22065,745,14,13812,21752
2485,20450,710,13,-551,11287
6508,21472,717,13,3370,15879
177,-6186,840,1,-6033,3207
14964,-3165,729,10,-230,17363
-5033,4149,847,3,-5033,4149
-1384,16942,747,14,-2590,12718
1132,4530,824,1,38,10990
27283,8523,717,1,-1197,143
20355,23219,844,15,-1079,10599
22107,17627,848,8,22143,17441
25545,-223,722,10,-6188,3475
27819,11818,713,2,-5312,-3121
8950,10231,703,10,7747,19194
12331,2238,730,8,5419,19947
5557,18623,736,9,8117,21796
-4344,10916,840,3,-4344,10916
3876,20019,743,12,3876,20019
19513,24050,843,13,-4654,-7683
4062,-3910,705,14,4062,-3910
2144,-9846,731,7,-9030,6351
13553,-12555,719,7,-5685,-6259
28933,9109,716,1,-6672,-9081
26139,-4436,746,10,-10776,5919
26034,9157,713,2,-403,12708
21667,21016,840,13,18052,19310
18778,-1437,748,3,3013,20210
27230,6586,720,3,-2905,2472
-7609,-1036,727,12,-9821,6798
26454,7014,739,1,742,5920
5798,24056,738,13,-2225,13975
28775,3244,740,3,-9853,8133
23666,-3786,742,4,-6718,12011
-9876,15920,743,14,-11854,8197
8485,-1071,838,2,4722,19465
12610,26136,834,5,-7821,-370
8955,15590,730,1,13750,22883
13642,25623,839,7,-3661,-2372
21147,20655,829,10,20713,20481
15737,-4606,833,2,133,14707
-9869,4403,743,12,-9869,4403
13715,25730,840,7,-4335,-3937
29063,9065,738,1,-2107,-10092
164,21180,722,15,-3350,3677
12314,-6602,716,11,-1759,162
-1690,16469,735,14,-2678,12481
-1852,11827,724,12,-1291,15544
13161,25033,846,9,-3689,5723
27387,13517,712,0,-799,-9251
9427,4487,847,2,8695,18780
4468,-6767,711,5,-6417,8388
27405,10440,734,2,-1339,6127
-7971,10165,746,12,-7971,10165
15999,24399,842,5,1163,17211
9824,26060,743,15,-242,21955
13914,25654,844,11,-6021,-663
27395,10392,735,2,-1411,6649
-6292,14117,703,13,154,-5128
5008,22047,845,4,-1999,12742
24331,4849,728,8,1947,6397
-1876,17299,714,13,-934,1760
26217,10270,745,0,3430,14299
17841,2081,724,3,4312,18819
15770,23560,835,7,4999,13932
21184,-1042,727,4,-2254,13675
27767,11719,731,0,-6444,9961
15925,23047,826,7,7666,15625
25089,3108,709,3,-3155,11840
-3484,-10365,747,11,-11153,5522
4893,11474,838,10,12043,710
15614,-663,838,2,4345,13801
29736,3373,835,0,840,-11059
28104,12208,722,2,-6595,-5625
10828,20458,735,7,11548,21263
12853,22127,845,10,8349,18437
12561,-8630,733,6,-1995,20602
5528,15214,726,7,6803,19157
16068,23296,834,5,6919,17171
-6838,8611,826,4,4948,-10753
27463,8651,715,0,-2184,19770
-10048,6875,745,12,-10048,6875
10981,19716,738,8,14264,22781
-7910,-1276,725,14,-7910,-1276
20312,23194,839,13,4997,19707
2689,15445,719,12,3336,17708
25598,-1342,711,10,-8221,3089
996,13042,724,7,3008,19082
22560,20245,835,7,21862,19973
28598,-205,828,2,3642,-10774
12416,-86,742,5,5160,3798
26222,13224,723,0,6235,2411
14860,23474,835,5,4067,12840
13864,21850,721,9,14878,22569
-7387,-3845,734,12,-7387,-3845
3066,22829,843,6,-4322,1087
1674,3561,730,12,-389,7598
25914,373,830,2,5127,-2800
18869,24120,834,13,-674,-4792
15469,22817,849,7,7084,8818
14856,25310,829,12,-3029,-1797
-7630,12389,831,4,631,-10774
-321,1806,724,9,-1204,17589
22194,20162,844,10,21891,19999
24969,-1175,744,1,-508,21273
9976,10845,848,2,12476,19888
-940,15070,741,12,-940,15070
-1333,8379,732,9,2001,20833
29180,1439,830,0,-5976,-4316
5755,-9805,704,11,-7750,3412
-984,-2967,705,9,-5038,15582
25666,5279,706,10,7125,-3363
-3238,17724,743,12,-3238,17724
25327,5005,712,4,3181,-569
19240,23174,838,15,7268,3754
13731,23058,718,13,12310,22193
3459,21639,741,13,-457,6210
28957,10420,748,2,-10341,8012
8258,21355,746,11,9933,22589
10241,26172,831,9,-5105,-4834
28161,12258,722,2,-6729,-7211
7996,14147,704,14,7996,14147
20501,22244,834,13,11484,18651
-3821,16404,728,11,2080,23095
-4741,-808,713,12,-7343,5329
-5418,5662,715,14,-5418,5662
-3302,16295,745,7,10,20730
16801,22708,842,9,9864,18432
9570,2466,848,3,9570,2466
28723,9986,708,1,539,-14133
3150,18770,719,13,1973,8997
19386,-3193,843,2,476,11022
19231,-2216,841,0,3220,17249
17738,1012,829,1,14096,1199
12929,25729,841,9,-7132,6229
29494,5588,743,1,-12026,8069
17701,23497,835,14,4999,13932
16981,18848,840,0,19175,20747
27320,2400,723,8,-8001,4683
12542,-8494,736,10,-3286,18489
23084,4498,714,8,2287,7166
5397,25053,717,13,-1517,20431
626,-2600,742,7,-3585,5626
22341,-358,705,4,-3593,9687
22098,-7891,714,5,1157,-10898
10563,23360,737,15,5548,18332
25379,8071,723,2,2008,16446
-2577,20679,739,14,-5098,16947
29026,6179,732,3,-10245,3525
15728,-5485,748,10,-2066,16323
-1789,23529,734,13,-7381,-4004
