特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
4070,21665,832,8,-799,16335
28164,8168,729,2,-3570,18863
6521,17866,832,8,4693,13001
29065,8157,721,3,-5325,-9098
8205,-11062,727,11,-8126,2953
24792,6148,704,1,-590,8736
-1919,-6086,836,3,-1919,-6086
21741,-9804,717,5,-2539,-11689
18254,20775,829,3,18254,20775
4748,21431,832,4,-1171,12738
15933,24279,834,14,3726,-1275
-5606,10715,825,8,-2647,-3793
28655,4384,725,8,-8206,-3081
-9001,-2331,737,12,-9001,-2331
28882,3975,713,10,883,-13113
11368,23186,847,1,13081,23704
26397,2743,729,3,-4335,13970
14871,21067,716,13,14430,20104
20189,20857,826,6,19518,20503
28653,9976,738,2,-9062,8563
17181,24329,837,7,4565,20984
-1039,9334,735,11,-98,15877
5205,20321,843,4,476,11022
-1797,3432,709,12,-3435,8030
20035,617,710,4,-635,11523
19386,22072,833,11,15335,20775
2661,15366,845,3,2661,15366
-1756,7473,733,12,-2203,12076
11572,20376,829,11,13850,4257
-3036,9256,705,13,7584,-3563
28634,8052,707,4,14584,-12966
14363,-6246,745,10,-2094,17276
13537,8069,835,0,12517,18887
9115,-10235,703,5,-7871,2564
6776,25046,735,15,-3464,14868
19499,-6548,829,2,-3891,11899
4983,24111,844,6,-6397,6475
1994,-5810,732,5,-5794,12407
19664,22862,842,15,7487,6923
7907,-6984,735,5,-2721,1710
27864,2363,732,8,-9185,6222
14953,22564,728,14,14953,22564
13276,22699,840,11,7952,4569
6747,21386,834,10,1152,10824
24511,-5645,737,6,-9995,5481
11704,-4790,824,2,798,17130
27338,11506,710,0,-6412,7735
11451,26546,824,12,14022,-14411
4789,18169,727,14,4789,18169
11860,20099,720,10,14107,22500
2731,23589,836,6,-6614,1894
25407,2993,707,3,-4751,11574
6301,-2780,706,11,-2092,6559
6269,-7618,713,5,-6221,7080
23102,20432,845,15,21301,20107
27159,9942,720,0,-2128,16098
14719,25513,825,14,4192,-9734
28441,11777,731,2,-11504,1329
-3600,6629,847,3,-3600,6629
3253,18618,743,13,4913,3714
19260,-3413,843,0,2614,18529
9678,20498,707,7,10845,21816
27647,4982,736,1,-5696,9283
7182,-1400,738,10,2134,20049
11170,688,735,8,4140,19622
22518,20567,837,14,21477,20198
-7779,19068,722,13,-6575,-8074
4674,-13599,733,7,-11031,3211
-4921,19368,712,15,-3130,-5135
16997,24432,846,5,3708,21110
17443,22846,837,14,7934,10747
23549,486,835,0,1792,10045
26361,6377,705,3,-1560,1978
11358,25859,834,9,-6117,199
28595,10615,740,2,-8929,4208
27181,6185,723,3,-3529,4274
17086,18937,715,14,17086,18937
25146,7573,717,8,7898,1145
11415,26366,848,9,-6292,-5888
-9579,9513,737,14,-8508,1527
13250,21665,737,5,14107,22273
21080,-1917,713,4,-3492,13006
10420,17250,730,6,12721,21753
7529,-12695,722,7,-9013,-10
28711,1531,718,10,-8071,-7508
13579,25938,839,7,-4814,-5520
8533,-10541,835,1,-1388,-5888
19372,24107,835,15,-2336,-8441
2073,14544,728,13,6045,3501
24910,7937,709,4,11177,383
18691,17849,741,4,18103,18887
20689,22305,842,13,10225,18148
15765,-9761,745,10,-4616,18588
12618,244,724,6,2184,16733
29195,7871,733,1,-11343,3108
17558,22050,836,9,12645,18981
18480,-2404,719,4,-1088,16259
24380,-6425,745,10,-10079,10504
21223,-7951,710,5,423,-10312
28799,5326,712,4,785,-12848
5960,7241,828,8,10149,1809
6462,13294,844,8,7320,7464
4704,15654,740,11,6008,18876
23524,2989,825,2,9862,2811
14738,19152,723,9,14998,20241
28390,12495,737,2,-842,-11913
11472,-8381,705,12,5311,-7854
17828,22739,845,11,10352,18826
20088,22954,841,15,4199,11327
8474,17339,708,10,11241,22199
11531,19555,734,10,13835,22224
23073,-7797,719,11,4649,-13071
10681,25755,825,7,4792,-9180
5460,13921,846,10,10028,2049
-3816,-2861,719,11,-6561,13980
-3209,3535,741,6,4096,23752
2758,24364,738,13,-6896,7702
27661,-2460,748,4,-11951,7624
11907,19934,728,8,14711,22729
20026,23641,844,15,-4176,2991
26915,-2574,839,2,-3467,-3188
10551,18243,839,1,11732,19778
3419,20585,846,4,-2071,8807
11341,22042,828,5,9306,3459
-7792,16966,715,13,-3392,-7593
22219,20643,833,12,21221,20273
15191,23388,842,9,4830,15047
28860,8234,718,3,-4021,-9535
12877,25579,838,11,-2617,-2524
17906,24059,845,11,7014,22363
21614,-3907,747,4,-4308,14220
18963,22362,837,12,11924,18977
-2586,-10697,738,11,-10978,4356
23006,-247,704,4,-4272,8258
-6162,-3483,745,7,-8836,8436
4062,8359,825,8,7834,1781
17783,24545,845,14,-5336,6523
8455,12742,703,12,7963,14007
26368,3287,703,8,-4597,836
27610,11381,706,2,-6001,-47
-1498,-11106,743,11,-10542,3887
-11301,14934,710,15,5265,-14769
-1566,7383,734,14,605,2799
-3690,13011,710,13,3312,-2870
24280,2036,709,4,-2406,4147
13903,22792,728,13,12389,21746
25862,-645,742,1,-1657,20924
27057,8728,714,1,157,-113
11526,25607,831,11,697,-5557
14019,-4796,842,0,5308,21511
-2193,-4457,716,11,-7090,12231
27774,-2182,747,4,-12062,6685
-419,9856,735,14,906,5719
7986,24780,848,6,-4467,13610
-5098,-2611,839,3,-5098,-2611
-8850,3896,724,12,-9157,11096
23767,1244,708,10,-1497,2481
24937,582,747,1,-108,19355
15005,25806,831,14,5586,-14050
17240,22853,828,7,10111,18564
26363,1695,718,4,-5934,2616
5889,23726,738,13,-1483,13725
1593,23583,726,15,-6547,8464
20398,123,715,8,-661,14744
28141,9924,729,0,-3845,19373
20297,23540,847,13,-6476,11026
291,9550,840,3,291,9550
19897,23534,834,15,339,15134
10428,24725,745,13,4070,21296
16003,-5380,837,0,3498,20963
18143,20106,828,10,17211,19107
25638,8292,726,0,3426,19532
18044,24432,825,13,2133,-4913
11068,23600,744,13,6594,20058
-4850,1532,704,14,-4850,1532
6342,431,832,1,2559,5406
-4869,13514,841,8,-4325,-1702
13885,4416,844,0,10195,18711
-3760,414,720,7,-5311,13958
12755,1651,829,1,9138,3685
18527,-3589,708,5,4237,-3563
4935,-13896,736,11,-8766,-2880
13887,21709,832,10,10683,19051
5150,24982,726,15,-3822,16986
27609,10344,737,2,-2693,6528
24074,1802,713,4,-2477,5217
21264,19670,843,2,21831,20027
6347,22917,826,10,-1627,12661
21447,18965,826,14,21377,17551
7262,3341,842,2,7631,20063
-2053,14051,715,13,3293,-728
24626,2914,840,0,5494,6410
25099,7573,704,10,12828,-737
19922,-5885,732,10,-4616,16730
13323,24564,832,11,536,5432
21181,-4298,745,4,-4124,14675
12454,22265,740,11,13323,22775
5686,13170,845,1,6472,16628
5683,25851,747,15,-7797,10903
17828,17898,716,10,17123,18937
11747,14187,729,0,14808,22725
1122,20203,730,13,-1983,7015
4573,11618,710,11,4687,16972
-9598,7117,830,4,6521,-14248
10763,-1646,728,6,1976,18968
4844,5452,743,10,5905,21030
13079,-3301,725,5,483,3624
-6477,3003,722,12,-7502,9474
9609,17977,708,8,12424,22483
13857,23334,715,15,12163,22394
23626,4505,706,1,-70,13657
28850,6708,732,1,-9897,8778
18382,24522,826,13,-2414,-5986
861,10002,719,11,2010,17806
9067,21460,742,7,10248,22344
14869,24766,828,11,-1243,13679
8987,-3805,733,9,-2407,10238
8588,22259,841,4,3220,17249
25738,1809,706,8,-6178,5003
16892,24136,837,7,4472,19222
19420,23328,827,13,4950,16030
12695,-11984,827,1,2013,-10313
26589,12164,732,0,1679,7931
6296,24023,733,13,79,18495
11097,23970,843,4,5616,21695
3681,19213,742,12,3681,19213
28684,2273,731,4,-10727,-126
12161,22565,842,9,6673,4922
25627,4125,710,6,5162,-3591
28562,4298,718,4,-3892,-8644
20297,21488,829,5,18254,20775
-649,23403,733,13,-9219,7068
-4750,20149,703,15,-5546,-3151
24682,2335,734,3,-1933,11841
17737,24792,848,14,-8783,1870
27998,12769,729,0,-9738,691
17770,22581,843,11,10375,18293
1483,22240,838,10,-5626,1611
1262,-7794,846,1,-6161,1581
2415,25705,741,15,-10134,1500
-3502,22704,739,13,-4068,-8988
16529,17188,747,1,16488,20147
23499,-6065,706,5,5354,-12342
26276,5656,710,8,1712,-1987
-10024,7132,730,14,-10024,7132
26148,8432,744,1,4708,4388
23820,-8663,715,5,807,-14543
-4816,-5191,745,5,-8551,11813
21156,21310,838,12,18703,20543
-1113,23340,727,15,-8620,1845
4162,88,833,1,438,5947
26340,6631,742,2,1519,18751
12770,21818,715,7,13546,22444
5221,18144,847,8,2580,11820
21768,20783,842,7,20350,20345
-4417,-4389,745,11,-8137,9419
3029,-13464,721,12,-5843,-8893
3061,4983,708,14,3061,4983
5535,-1891,739,11,-236,5255
13976,-11701,720,11,-6423,-4014
28890,6526,738,1,-8691,2440
22879,-6612,711,9,-1198,-9702
19448,23972,835,15,-4773,-736
23986,-788,716,4,-5595,9603
27919,3668,746,1,-5775,14488
26113,5420,841,0,10776,2316
28578,10709,746,0,-7388,14423
5666,18115,748,11,7392,20602
6683,171,824,0,7742,22435
13802,19822,827,1,14604,20561
16963,-7904,726,6,-4560,17585
15390,25039,842,11,-3975,12240
-541,18891,722,13,-1870,4160
27993,2964,729,8,-8999,3637
7785,19052,826,8,5709,15339
9075,20401,832,9,12883,1039
19058,20131,841,10,18131,19314
16104,25471,830,14,-5976,-4316
9294,-5104,704,7,-1292,1432
-3643,19963,705,15,-4670,-1489
17401,23543,830,13,14249,143
27205,9353,746,0,140,16966
19637,23410,835,14,10485,23359
5823,-4663,730,11,-3592,7753
20588,23235,849,13,-2118,16185
28337,1560,738,8,-9392,368
16772,24515,826,14,-898,11333
7140,25553,720,15,-538,21301
26547,6590,828,0,14323,1133
18152,24624,824,13,-1140,-7236
2840,22411,841,6,-3515,793
23605,3035,723,1,880,17516
24874,2556,721,3,-2410,14006
11838,16275,833,1,12321,17767
12970,7165,721,2,11346,22536
415,13057,718,15,8567,158
17601,23406,841,12,4695,14726
-8251,17979,719,13,-4796,-8790
16908,22967,740,13,15825,22542
4019,10993,726,5,4627,17970
6110,-13364,745,9,-10629,5833
15561,19644,735,11,15708,20092
2053,16649,844,4,1286,3073
-1155,-8370,747,11,-8572,5139
-7084,-6565,732,12,-11671,2322
16996,24126,832,14,1045,9906
10255,23679,733,15,5991,20399
18357,24430,826,13,-1706,-3729
5064,-8864,720,5,-7650,8048
26293,-154,735,8,-7465,6974
4068,10071,723,5,4164,17319
21390,20591,832,6,20916,20422
10073,10386,704,5,7996,14147
28610,10497,710,1,5265,-14769
14825,-7717,721,5,-2782,-555
18844,8587,712,1,8346,15328
-325,19742,713,13,-2919,6388
1789,17532,840,3,1789,17532
17741,23440,846,5,8555,20677
-4884,10707,740,7,-2160,17051
27413,709,719,6,-6315,-4147
27812,-859,842,0,-7111,7082
23340,8466,716,0,5487,18082
-2606,22091,722,15,-6744,-1133
122,-12112,747,5,-11153,5522
2774,25609,747,13,-10454,7154
7857,25092,826,9,4132,-8541
19235,24242,840,13,-2391,-9901
26642,4125,704,8,-2939,-1358
4223,8254,746,5,3529,14565
28847,7478,731,1,-9789,4304
13705,20497,839,8,12226,19145
11110,-4168,747,6,-135,17670
-1744,24103,735,13,-8875,-3863
79,5298,827,1,-795,11835
-3550,-3384,727,9,-4584,18530
-771,22679,844,6,-4052,-7462
-2682,-2137,833,3,-2682,-2137
18872,24189,835,13,-1218,-4466
17248,22675,835,7,9790,17539
26736,13443,704,0,3704,-5392
25103,-3722,740,10,-8783,5291
22019,-7134,713,9,-2376,-8228
28149,1148,722,6,-6851,-6368
21544,-9222,719,7,4000,-13023
9206,20384,747,12,9206,20384
-6175,11904,744,12,-6175,11904
21842,20380,840,10,21456,20248
10080,363,741,9,2619,7747
-2619,9186,712,12,-2656,13311
-2546,4707,710,14,-2546,4707
17306,23605,832,14,3830,11814
25420,-1188,714,10,-7372,3519
26610,-4164,744,10,-11410,4613
28453,5202,733,3,-8471,7970
25713,4136,711,3,-3428,9097
28582,9602,716,1,-2338,-9945
-5944,-7856,739,7,-11021,5231
23121,20045,843,14,22336,19755
17981,24516,849,14,-6662,4176
10251,16624,712,1,13129,22475
15015,25724,841,7,-8803,5774
17446,23592,831,12,5577,17155
-1106,3015,842,1,-2427,11033
16949,-695,715,10,-138,13284
4669,23418,847,6,-4969,4387
11224,25695,826,5,-3116,-3086
24883,2632,733,1,79,18495
-3104,17757,745,14,-4803,13128
29171,5324,743,1,-10418,8759
24477,-2910,704,10,-8765,5742
16193,23295,835,5,7085,17373
26470,11820,734,2,6575,2836
11785,-2594,738,10,462,16978
22716,20119,839,5,22094,19876
-6491,17116,747,14,-8474,10982
12121,-10283,717,11,-5549,-1598
13332,20413,827,3,13332,20413
5069,6984,747,9,3627,14820
28316,11190,715,1,9962,-13522
12145,24650,846,6,3708,21110
12343,4963,728,8,6972,19421
16617,-933,719,9,3418,2955
-9098,18072,714,13,-5681,-9524
4506,24346,738,13,-4699,11729
-1273,15337,733,12,79,18495
2556,23306,708,15,-4581,12132
18728,23174,837,15,11685,1674
26142,10299,704,1,8103,-1288
12947,-7902,743,6,-3238,17724
-3013,-5102,739,7,-7618,5596
16294,-6546,730,10,-2584,18672
1433,19789,724,15,125,4779
20686,21912,848,12,16029,21138
3130,3654,828,3,3130,3654
26257,-3834,737,10,-10447,3256
6144,-12983,745,9,-10259,5758
19469,2924,704,1,3215,18138
-4195,14242,833,4,-153,-5646
4723,18592,847,1,7104,21224
9665,18978,727,4,13422,22855
16654,24900,838,14,-3143,-2516
29066,8472,728,1,-10099,-1964
7787,19763,710,5,9710,22029
16387,-976,748,3,5054,20699
15655,25529,834,12,-7821,-370
18332,23993,843,7,7048,23057
27836,8829,741,0,-1254,19487
19755,22960,844,15,6422,5522
19554,1629,732,3,3582,18719
28606,2456,829,0,-784,-4629
23049,-5167,834,2,-4804,6653
27178,14383,711,0,11302,-13711
15279,22674,732,14,15279,22674
17075,19146,824,0,19144,20764
26025,-1953,729,6,-9001,4623
10294,24262,835,4,4495,21837
14447,25755,832,12,-151,-10248
26265,1133,716,10,-4588,-900
12810,17827,733,2,16034,22570
15040,25163,833,11,-3089,14331
10054,21729,746,14,9288,20948
16495,24228,839,7,2513,17307
29562,2350,835,0,-2336,-8441
15823,25481,846,7,-8098,10432
21622,18502,833,5,21617,17516
29023,8857,727,1,-9103,-4178
-9343,12015,707,13,2662,-10361
25621,-3943,740,6,-9162,2527
27631,-1111,743,4,-10542,3887
28854,3211,725,4,-8497,-5482
22844,-2677,728,10,-5548,10928
21186,20519,841,6,20617,20264
22780,1238,714,8,-2278,10580
15700,23866,844,7,2345,10620
24033,1493,710,8,-3449,8577
26296,733,834,0,-980,4878
19684,-5715,746,8,-1956,19309
7656,22714,832,10,1014,14614
17423,22457,831,11,11047,18319
22993,-5760,843,2,-5474,8661
20453,-10578,727,11,-2061,-10964
2964,21317,739,13,-236,5255
-4595,8976,742,7,-2892,15972
18700,-2333,736,4,-1546,13909
14510,21493,746,6,16201,22602
6933,5972,826,4,14375,531
13829,9785,719,0,12434,22164
17388,19399,846,6,16194,17399
12334,22584,845,10,7093,18648
27262,906,737,8,-8025,3749
17576,21929,833,11,12321,17767
4868,13652,718,11,5787,18430
17429,24693,840,14,-5538,6386
3486,15345,706,7,4984,19410
11639,1701,746,8,5298,19712
18002,-3873,710,6,-4186,13206
-5348,16258,828,4,-3955,-5676
23746,5346,722,6,7528,2169
12402,-11616,705,12,4904,-11815
28122,12804,729,2,-3082,-9977
-62,25356,744,15,-7321,-7202
-4021,16480,838,4,-3047,-4736
10055,26555,837,5,2514,-13214
-1299,5493,735,11,-1718,13436
17306,22562,841,5,10088,18012
4100,-10208,729,7,-8440,4701
10965,20564,736,7,11686,21340
27352,3765,733,1,-4313,17226
8602,-3262,713,12,4066,-1444
15846,23556,836,5,5411,16420
22120,20452,849,9,21132,20098
28561,7754,717,3,-4287,-6199
-4880,16303,730,14,-4880,16303
7394,16811,718,6,10906,22424
27739,-1271,728,10,-11964,3562
2562,18493,730,13,1808,7179
12479,-75,713,12,9070,518
2234,21466,711,15,-1901,9404
4073,25768,742,15,-8977,6898
11184,22466,705,13,9432,20653
28194,88,746,8,-11114,6754
-478,16958,720,13,840,2854
27928,13233,723,0,-6708,-7763
23074,-5896,748,4,-6750,15592
20927,22545,846,15,8396,19056
1995,-5715,716,11,-6135,9082
17961,124,722,5,7320,881
28729,6303,720,4,4230,-12639
28241,4063,715,8,-7127,-3613
14323,23486,830,5,4554,12365
9957,1245,725,12,6758,2803
9946,23891,739,15,3902,18335
28357,7507,704,8,7069,-12629
16430,24143,843,5,3567,18565
12228,24917,834,9,-2537,6102
-179,22307,846,10,-5705,-3569
12202,-9961,704,9,-8044,3359
26286,-2910,740,10,-9162,2527
26509,8525,719,1,1061,2388
1390,-12729,723,12,-6986,-7430
11007,23169,849,6,3493,16706
11909,14072,724,0,14478,22637
-5044,13440,831,4,274,-6983
28261,-113,742,10,-6945,-5799
29209,7186,738,1,-9357,-1367
26852,145,725,10,-7690,1300
9790,948,833,2,5689,18144
19029,22923,848,12,9429,19597
-2522,-10021,737,12,-2522,-10021
22130,18404,845,11,22049,17443
10381,13659,732,9,10035,17805
18926,23693,844,12,5924,21869
27819,11038,713,2,-7215,2747
24649,2693,715,8,-2694,6318
15931,23338,833,5,6764,16971
14886,22654,728,14,14886,22654
-289,18055,837,4,-2506,1952
20578,21943,830,15,13885,18518
-9083,4517,730,14,-9083,4517
19499,22348,845,12,11982,19631
12152,3401,716,3,6670,20849
13108,25727,825,12,5693,-11007
-3756,7144,848,3,-3756,7144
17381,24139,846,11,3755,20159
7954,22288,725,13,4474,17773
28718,6787,736,1,-7862,1942
19887,-9394,709,11,431,-10699
-4200,-575,730,9,-3039,19511
1955,24418,720,13,-6795,14876
8407,-3754,735,6,54,18358
21034,20559,843,4,20537,20425
20820,22315,841,15,10088,18012
21913,20259,843,4,21636,20167
20021,23504,846,13,-3689,5723
17361,-2536,847,0,4712,18986
12941,21384,748,6,15312,22849
19644,20951,829,7,17270,19127
21532,17943,832,10,21603,17523
-3447,21572,726,15,-6136,-3364
4297,-13438,731,11,-11234,6168
15354,25367,843,7,-7049,7903
9224,-13190,740,9,-9813,2259
-3346,-6671,727,12,-8567,443
-132,20770,838,10,-3143,-2516
21818,-918,836,2,2744,6320
16250,25212,843,12,-6657,-2163
12784,23277,825,9,4261,10688
11111,21263,717,5,12422,22444
9768,17005,838,1,10823,18917
8455,22500,832,4,3290,17865
6278,2819,733,6,4920,20861
8654,2782,703,6,3040,17929
2059,18590,736,12,2059,18590
17129,23992,841,12,730,11885
16567,166,837,1,12414,786
14908,22318,735,7,15316,22522
11181,-4799,722,11,-893,2678
27768,5960,718,3,-5934,2616
-2628,-9608,828,3,-2628,-9608
19153,22819,833,13,7969,9789
13727,22409,730,14,13727,22409
22379,20617,845,14,20885,20173
10907,-14212,713,12,1833,-13716
24915,-6626,708,5,5487,-15089
9724,20508,833,4,6500,15981
16351,23947,848,9,4959,19243
25,14216,717,14,25,14216
9235,5257,849,1,7084,8818
24747,-5924,707,9,1642,-13043
10066,17143,848,1,11124,18970
16874,-4445,709,11,3766,-3231
21061,531,712,8,-1104,13533
26251,4563,731,1,-2562,14751
12665,22525,710,14,12665,22525
14271,25424,839,7,-4572,2090
3769,2435,703,5,-367,12497
11057,25530,832,9,-4119,301
28398,248,739,8,-11878,4349
18368,22292,840,11,12372,19244
4374,11513,832,4,8429,2169
6139,6859,705,9,3629,15130
-5144,3352,712,12,-6395,9054
27375,1816,710,4,-8059,-892
12992,21802,712,5,13903,22530
13060,2605,733,1,8504,22334
27873,10902,718,0,-7307,13660
28879,7971,719,8,7528,-14186
27206,12601,705,0,-4670,-1489
29305,5925,747,1,-10454,7154
18107,21666,841,10,16289,20979
28320,7295,703,8,6261,-12240
-6565,11070,738,11,-2925,18978
6198,20622,833,10,1746,9145
16329,21724,836,4,14519,20838
14677,22168,732,7,15335,22574
11190,17481,743,4,13592,21695
22254,-10097,704,7,4749,-15359
3406,6626,848,1,2678,12213
-4503,18305,715,13,-4203,-1596
17996,-5468,826,2,-1627,12661
4985,9900,833,10,13451,373
-3369,21796,726,13,-8828,1375
9687,7056,737,8,7881,19950
17673,21672,827,5,13588,18331
3093,21824,740,14,1323,19850
27224,183,732,10,-8047,1171
-6501,10993,737,11,-2979,18904
10684,21984,828,5,10149,1809
5700,-11505,728,7,-8837,2739
28529,9140,712,1,-3940,-8107
27025,-702,738,4,-8691,2440
-5411,10062,734,7,-3355,16732
25817,4679,829,2,14512,73
18062,-2730,836,2,1291,11710
24642,2591,835,0,5100,6507
26477,3036,705,8,-5230,1546
24769,1571,737,3,-2408,13479
5643,22232,830,4,-793,14635
28279,11618,741,0,-8147,7095
28314,10875,705,1,8873,-14792
15992,23260,839,11,5793,14530
21629,20861,827,11,20572,20518
18263,24271,824,13,-498,132
4216,13035,733,5,5767,19260
23250,-8225,719,9,-4393,-10103
5855,-4724,716,11,-3713,6566
6991,-391,738,6,2578,19055
-7278,18796,730,13,-4668,-8499
11109,16582,740,8,13348,21559
27382,1819,833,0,-605,845
25949,2219,707,4,-3940,487
17049,23191,842,5,8311,18706
26458,1899,709,10,-2620,-3614
24992,-4424,746,6,-8545,4290
3108,-8249,705,7,-7425,4346
14032,23292,834,7,5190,6158
28734,-567,835,2,840,-11059
19100,23272,834,15,6163,4460
23826,-7412,744,6,-10857,9790
27015,-446,744,8,-8988,8582
-2727,-344,726,11,-4443,14871
25634,1199,832,0,536,5432
13292,22990,714,13,11812,22018
26720,8072,746,0,2513,19768
8300,295,747,4,4822,20581
18381,24677,828,15,8325,-14534
13972,19655,711,12,14058,19979
28667,4865,705,6,8137,-14039
4386,19478,745,13,4261,5818
11073,24303,843,4,5452,22202
21804,-1381,710,4,-3887,11512
15920,21322,840,6,13195,19331
15161,-13844,729,9,-12553,3569
3215,18138,704,14,3215,18138
9865,19214,707,6,12302,22461
-3439,18464,708,13,-4223,1114
4888,9394,710,5,4223,16325
27852,3087,737,3,-7418,8482
28984,4974,708,10,5487,-15089
817,3455,726,5,-756,15754
18180,-10893,707,7,-25,-10977
25542,-3204,738,10,-8734,3516
24393,7506,734,0,5149,19052
3852,22936,723,13,-2073,14847
29018,4003,740,8,-5373,-7402
17919,24062,843,7,6404,22086
11738,25596,832,11,160,-5025
14866,23649,830,7,3742,11111
-7877,663,830,8,5218,-12939
25309,10476,704,0,1195,11829
-4340,1344,838,3,-4340,1344
11359,21677,825,7,12257,2693
19501,-3094,705,5,5760,-4435
8784,19106,708,7,9850,20885
17764,22761,744,15,16777,22407
26277,-2091,746,8,-8291,12539
8817,-14142,737,5,-8753,-3266
4206,-2143,729,11,-2549,9973
4393,-9179,714,7,-7372,3519
4763,-14329,709,14,4763,-14329
10048,-13226,739,9,-9619,1314
-646,24000,731,13,-10523,8142
15805,25638,830,14,-4191,-8093
-9667,10456,734,14,-9097,2545
28500,-415,743,6,-6482,-8195
12243,21790,704,7,13001,22437
16483,20701,849,1,17219,21081
16195,24488,837,11,1034,17488
12658,25626,828,7,-2627,-2462
633,19434,832,10,-671,-476
16656,-5533,730,6,-2682,16812
13148,21553,830,6,9497,17877
23217,20384,845,15,21895,20074
939,23948,717,13,-7540,13002
9035,6625,847,3,9035,6625
28291,751,727,10,-9463,-2707
13569,22834,833,12,12646,1145
19785,19559,848,2,20741,20252
4246,11339,711,7,4354,16540
1022,13255,724,13,6638,1685
25098,4473,831,2,13635,1364
-1131,17740,848,8,-4568,5941
28166,2663,726,8,-9888,3536
5019,19360,731,14,5019,19360
19791,21875,843,14,13524,18648
19938,23479,838,13,1256,16784
21147,21139,847,13,16280,17457
27589,13775,723,0,447,-11693
4729,23388,824,6,-4436,8538
